cds	logFC	adj.P.Val	focus	cluster	annot_id	desc	annot_method
TRINITY_DN10706_c0_g1_i3.p1	5.32101569259175	0.000156068666445895	MJT1vsTWT1	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i4.p1	8.12698337804331	0.00786075917107861	MJT1vsTWT1	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10712_c0_g1_i1.p1	2.08617353921718	0.0381301884049229	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN10776_c0_g1_i3.p1	2.11843456317149	0.0405453005916016	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN107796_c0_g1_i1.p1	8.19677156063646	0.000994031978506693	MJT1vsTWT1	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN10814_c0_g1_i14.p1	5.5939234576261	0.00652749231499337	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN1112_c0_g2_i4.p1	2.0827698869558	3.89908933708064e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN11149_c0_g1_i12.p1	2.70017153550191	0.0050539474687144	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN11149_c0_g1_i4.p1	3.65604372546222	5.06071662611735e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN11670_c0_g1_i1.p1	3.93263515168565	0.000131001940450676	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN11927_c0_g1_i11.p1	2.32824770145516	0.0028077672294563	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN12235_c0_g2_i1.p1	2.64468865847523	0.00113489455787282	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN12446_c0_g1_i2.p1	2.16560018430098	0.00138063793163832	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN12446_c0_g1_i3.p1	5.02084211167211	2.31260907544244e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN13152_c0_g1_i10.p1	5.136043366204	0.0138795930825752	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN13988_c0_g1_i1.p2	2.17534979081063	0.000863554413436983	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN14266_c0_g1_i5.p1	3.55589337412728	0.0431238361969492	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN14974_c0_g1_i10.p1	8.49462497006771	4.73113862814288e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN15767_c0_g1_i13.p3	4.9288499775388	0.0432185788686622	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN15772_c0_g1_i4.p1	3.70644714248178	0.0455327927393881	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN16627_c0_g1_i1.p1	3.08250141031361	1.75054269900879e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN17115_c0_g1_i1.p1	3.07585226764348	0.0220110685490531	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN17929_c0_g1_i1.p1	6.54769718795483	0.000188890599578347	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN17995_c0_g1_i1.p1	3.28183170779636	0.000119645032001545	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN18379_c0_g1_i1.p1	4.64802090965226	0.00498798725788066	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN18461_c0_g1_i3.p1	5.62373412764175	0.00173585127248195	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN18572_c0_g1_i1.p1	3.63050144395252	0.0317484486927272	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN19880_c0_g1_i7.p1	4.60867924703866	7.15865438148513e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN20543_c0_g2_i1.p1	2.43078446195204	0.000300659850664635	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN21041_c0_g1_i10.p1	4.18358420119428	0.00347483901690181	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN21710_c0_g1_i1.p1	2.43973152918944	0.0415342941496194	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN21713_c0_g1_i1.p1	4.92290149260598	0.0122114229024338	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN22663_c0_g1_i2.p1	4.68857114640782	0.0255545962600231	MJT1vsTWT1	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN22755_c0_g1_i2.p1	2.15059156557581	0.0269708511119134	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN23455_c0_g1_i4.p1	4.52270861419362	0.0127449404595306	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN23974_c0_g1_i1.p1	3.73804748545338	0.00612685878692244	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i24.p1	2.94298191990216	7.46528077862341e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i27.p1	2.1105953042292	5.87125083645127e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN2686_c0_g1_i4.p1	2.20887628385952	6.84556083715961e-05	MJT1vsTWT1	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN27101_c1_g2_i1.p1	2.91100140973743	0.0166630355532632	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN2802_c0_g1_i3.p1	2.22229394326001	0.0138799535615613	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN29881_c0_g1_i6.p1	3.72989692999018	0.0269195670965492	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN29881_c1_g1_i1.p1	4.87973627316759	0.00630307163204498	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN30987_c0_g2_i1.p1	4.8822154257095	0.000526596717939223	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3102_c0_g1_i10.p1	2.93621614029488	0.000149789651554717	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3147_c0_g1_i1.p1	2.72028796422314	0.000130901437271566	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3147_c0_g1_i3.p1	3.79019503895284	0.0270316353186066	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3195_c0_g1_i19.p1	4.21647411605441	0.000746077746564569	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3252_c0_g1_i1.p1	2.42148677930104	5.77923704553119e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN32990_c0_g1_i1.p1	2.5893424936053	0.0272822775411952	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3348_c1_g2_i1.p1	4.24724841512158	0.0283863414061422	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3374_c0_g1_i11.p1	2.98738611762806	0.0410915510906834	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3374_c0_g1_i21.p1	4.80789409507654	0.040643488453738	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN3585_c0_g2_i1.p1	2.743735007351	0.00880985930967873	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4107_c0_g1_i15.p1	2.3944436952636	0.000156068666445895	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4107_c0_g1_i8.p1	5.65061715397807	0.0107199721205611	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN42436_c0_g1_i15.p1	3.44144679624028	0.0116857794070843	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4393_c0_g1_i9.p1	3.24491246024923	0.0335742504618694	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4472_c0_g1_i1.p1	2.86781782106503	0.00253078442340551	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4714_c0_g2_i1.p1	2.04764998676167	0.0162544496468851	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4861_c0_g1_i3.p1	2.03291594226076	0.0434450619209335	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4865_c0_g1_i1.p1	2.68088729724355	0.00498798725788066	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN4892_c0_g1_i3.p1	5.00775093835796	0.00503227455431723	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5138_c0_g2_i2.p1	3.23132911521772	0.000155436320131665	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5138_c0_g2_i3.p1	3.62959174293264	0.000458440260958094	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5497_c1_g4_i1.p1	2.18047489556772	0.019083203664687	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5918_c0_g1_i4.p1	7.154812265992	0.000462146233947173	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5918_c0_g1_i8.p1	7.06534553244669	0.000614618881680822	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5984_c0_g1_i18.p1	3.29046918449379	0.00151501902066733	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN5984_c0_g1_i19.p1	3.12303233587498	0.00688297341591034	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN6538_c0_g2_i1.p1	3.07474357482099	0.0398012034975775	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i10.p1	5.35314186177717	0.00235210986390871	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i13.p1	5.85638754561286	0.000850099362936694	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i14.p1	4.54945067195816	0.0110483947482611	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7771_c0_g1_i1.p1	3.89166794462916	0.00549855584080953	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7789_c2_g1_i1.p1	2.58698767913102	5.58027823401883e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7821_c0_g1_i2.p1	6.28601627731039	0.00318816087216188	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7821_c0_g1_i7.p1	4.06742005479965	9.45719187749992e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7821_c0_g2_i1.p1	7.67302726726126	3.19562601038544e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN7894_c0_g1_i14.p1	2.79523864452868	0.000337354389681978	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8076_c0_g1_i1.p2	3.19637777681204	5.77923704553119e-06	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8142_c0_g3_i1.p1	2.71224161252963	0.000573186178087694	MJT1vsTWT1	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN8142_c0_g3_i5.p1	5.32355811822384	0.000125434276811679	MJT1vsTWT1	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN8246_c0_g1_i1.p1	6.5526159469535	0.000715088753628469	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8246_c0_g1_i6.p1	5.48084449554481	0.00385661277639793	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8316_c1_g1_i2.p1	2.09758572966757	0.0106787026040339	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8316_c1_g1_i5.p1	4.63017989962495	0.039915930896163	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN8646_c0_g1_i3.p1	4.43891991945806	6.51347696678243e-05	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN9467_c0_g2_i1.p1	2.82948538599808	0.000250834623750702	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN9840_c3_g1_i10.p1	2.05095426508247	0.0367620787545383	MJT1vsTWT1	2	NA	NA	NA
TRINITY_DN10014_c0_g1_i12.p1	4.10471038616467	0.00362605318277497	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10014_c0_g1_i13.p1	2.89943071781609	0.0341412967491532	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10014_c0_g1_i2.p1	2.45359264209045	0.000191681995597306	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10014_c0_g1_i8.p1	4.7771452467555	0.0470189996121586	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10192_c0_g1_i5.p1	3.85118382971481	0.0297680885349332	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10574_c0_g1_i1.p1	2.3010058693351	0.0293037320912664	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10706_c0_g1_i1.p1	6.89117054912191	0.00265658091001917	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i15.p1	4.558100131016	0.00949152224926154	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i20.p1	6.8487600597306	0.000862455120624666	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i23.p1	4.20448050136115	0.00169346991432086	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i3.p1	5.11156885672092	9.35923222717491e-05	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10706_c0_g1_i4.p1	6.94114904465481	0.0110308582290634	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN10717_c0_g1_i3.p1	4.41332432485082	0.0413246871828283	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10776_c0_g1_i3.p1	2.78561113933725	0.0284974436045169	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN107796_c0_g1_i1.p1	7.75301081621897	0.000336745748162743	MJT2vsTWT2	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN10814_c0_g1_i14.p1	3.52846491292156	0.0356587378438226	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN10997_c0_g1_i2.p1	3.51477580263456	0.0197682205796616	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11149_c0_g1_i12.p1	2.71737755017901	0.0163053606252361	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11149_c0_g1_i4.p1	4.71529572990112	3.8401885357579e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11419_c0_g1_i4.p1	3.41639809500591	0.0363099969170149	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11670_c0_g1_i1.p1	5.93401720892737	2.16648843641594e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11783_c0_g1_i12.p1	4.27728393374415	0.031439812469127	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11894_c0_g1_i5.p1	2.83725816632116	0.0372187802785415	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11927_c0_g1_i11.p1	4.50106628988674	0.000637221645401219	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN11927_c1_g1_i1.p1	3.73247430013889	3.46383909576448e-07	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12099_c0_g1_i2.p1	2.52651822179349	0.000190194974237935	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12114_c0_g1_i2.p1	7.50768520496242	0.0155787855889529	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12235_c0_g2_i1.p1	3.44479158246479	0.000132433131352535	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12238_c1_g1_i4.p1	2.74744807091011	0.0456918945741104	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN1227_c0_g1_i1.p1	7.89216872860182	0.0286906675343197	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN1230_c0_g1_i4.p1	2.14981130468007	0.00373810960867503	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12406_c0_g1_i2.p1	3.40640582624672	0.00535443023849605	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN12446_c0_g1_i3.p1	3.43978733518944	8.7230271351773e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN13100_c0_g2_i2.p1	2.40651878709524	0.0201793496312509	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN13532_c0_g2_i9.p1	2.82142363418765	0.00241460747398783	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN13988_c0_g1_i1.p2	2.97574391252087	1.30609890895021e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN14123_c0_g1_i1.p1	3.36557606183616	0.0417814969223019	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN14384_c0_g1_i3.p1	3.98217582125912	0.0346443825059833	MJT2vsTWT2	2	Achaete-scute transcription factor-related	ACHAETE-SCUTE TRANSCRIPTION FACTOR-RELATED	InterProScan
TRINITY_DN14794_c0_g1_i9.p1	4.1457071883166	0.00866482479831166	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN14974_c0_g1_i10.p1	6.9377167847906	0.000104692104390637	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN15767_c0_g1_i13.p3	4.35058659337599	0.0396335533717126	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN15767_c0_g1_i17.p3	3.89091029432383	0.00607197233735388	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN15839_c1_g1_i14.p1	3.02307028335101	0.0195597479680327	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN16627_c0_g1_i1.p1	2.92598355634795	0.0001129686081689	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN16807_c0_g1_i9.p1	5.79223485502924	0.010897800811798	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN17115_c0_g1_i1.p1	3.68762236557554	0.00287621238917139	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN17265_c0_g1_i1.p1	2.09612505590754	0.000298516507586213	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN17929_c0_g1_i1.p1	3.75534376350338	0.0106904381041982	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN18461_c0_g1_i3.p1	3.32717643968264	0.0254852378765374	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN18572_c0_g1_i1.p1	3.80935723009296	0.0211982472672346	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN18600_c0_g1_i1.p1	3.02345222759437	0.0229355035347155	MJT2vsTWT2	2	WRKY transcription factor, plant	WRKY TRANSCRIPTION FACTOR 36-RELATED	InterProScan
TRINITY_DN19165_c0_g1_i1.p1	2.63626790900711	0.000136285406384667	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN1923_c0_g1_i18.p1	3.09746064238293	0.00419764873814151	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN19880_c0_g1_i7.p1	3.45851239326577	0.00105800809732392	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN20608_c1_g1_i1.p1	2.16646086687678	0.0211797424337547	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN21041_c0_g1_i10.p1	5.12411956077167	0.0035822921212744	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2130_c1_g1_i1.p1	6.54902779555419	0.0229074161777071	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN22084_c0_g1_i2.p1	3.46429561975758	0.0252404582596599	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN22663_c0_g1_i2.p1	5.17526636627414	0.00454164374661147	MJT2vsTWT2	2	Transcription factor BHLH95-like	-	InterProScan
TRINITY_DN23455_c0_g1_i4.p1	4.20776025405723	0.00934062444526672	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN23974_c0_g1_i1.p1	3.84984893851959	0.00214701903958844	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2464_c0_g1_i13.p1	2.43339773236433	0.013233538755226	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i23.p1	3.31227034133863	5.65115452695178e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i24.p1	3.06017856403585	2.10215310948832e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i25.p1	2.83030484026392	0.0280261586808531	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2533_c0_g1_i27.p1	2.43995077457923	5.19103296217472e-07	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2533_c0_g4_i1.p1	2.35278749444564	2.26492508946088e-09	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN26464_c0_g1_i1.p1	3.96714215582877	5.64725313028288e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN26817_c0_g1_i1.p1	2.34676891884437	0.0292743989963325	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2686_c0_g1_i4.p1	2.62489769486247	3.46015057778737e-05	MJT2vsTWT2	2	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN2687_c0_g1_i8.p1	2.24394448364727	0.0439220545712758	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2690_c0_g1_i9.p1	3.23016327559203	0.000298516507586213	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN27101_c1_g2_i1.p1	2.71017269943123	0.0260926078102973	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN28126_c0_g1_i1.p1	3.0985987905157	0.0286069955615805	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN2913_c0_g1_i2.p1	3.73830452631826	0.027934444137651	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN29881_c1_g1_i1.p1	4.45759554591887	0.0126993838785395	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3001_c0_g1_i2.p1	2.69550338755152	0.0124926807514717	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3045_c0_g1_i1.p1	2.33649206989855	1.97749934335613e-06	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN30987_c0_g2_i1.p1	4.04806676062889	0.000637221645401219	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3102_c0_g1_i10.p1	3.85279722255928	3.68171245621563e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3161_c0_g1_i6.p1	2.31147829279746	3.20717428232193e-06	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3195_c0_g1_i19.p1	5.06837566827646	0.000109398623874247	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3348_c1_g2_i1.p1	4.7812478689216	0.00930034826755464	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3348_c1_g2_i2.p1	3.66402220957891	0.00367871300064713	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN34241_c0_g1_i1.p1	2.81056442361313	0.0295986122585339	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3475_c0_g1_i9.p2	4.76502729016348	0.0164586614857007	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3585_c0_g2_i1.p1	7.23044220092491	0.00118541328926318	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN36286_c0_g1_i3.p1	2.49203822866282	0.0119559329169834	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3707_c0_g1_i16.p1	5.45426390912818	0.0108188748617207	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3759_c3_g1_i1.p1	2.86706873626175	0.0475365094946825	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN3821_c0_g1_i1.p1	2.22909835413085	1.44363885659564e-06	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4107_c0_g1_i15.p1	2.83609172945211	7.32624624355912e-06	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4333_c0_g1_i28.p1	4.40283729666505	0.00207786191108996	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4333_c0_g1_i36.p1	3.56420660825005	0.00363171077888002	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4447_c0_g1_i4.p1	6.25296685477874	0.000378458546359228	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4472_c0_g1_i1.p1	3.15001566461539	0.00112192452491788	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4865_c0_g1_i1.p1	2.21113838319298	0.0214771702562169	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN4892_c0_g1_i3.p1	3.97856767550354	0.0120650054677252	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5138_c0_g2_i2.p1	5.330865325494	0.000183072756063971	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5138_c0_g2_i3.p1	5.0566830381393	0.000944648892269222	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN54905_c0_g1_i2.p1	4.72313327544205	0.0388939734438477	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5497_c1_g4_i1.p1	3.19244430467125	0.000895119938162822	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5508_c0_g1_i2.p3	2.34433930481144	3.01580651354558e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN55854_c3_g1_i1.p1	2.6322562127942	0.0442062872043158	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5660_c0_g1_i2.p1	2.17479098075621	0.0195703340910363	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5918_c0_g1_i4.p1	8.11602677114649	0.000245284614571424	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5918_c0_g1_i8.p1	6.2814086081536	0.00118794382003586	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN5984_c0_g1_i18.p1	4.99163125256192	8.74883584661069e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6035_c0_g1_i4.p1	2.47196650664262	0.0457481051536979	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i10.p1	5.26242268829621	0.000930103535722752	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i13.p1	5.70096017659989	0.00031098549586631	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6661_c0_g1_i14.p1	5.22522168688959	0.00114816080364106	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6711_c0_g1_i11.p1	3.70859578131261	0.00509459463353015	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6783_c0_g2_i4.p1	2.24584315284744	0.0215650894205991	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN6944_c0_g2_i11.p1	4.05228752280057	0.0235718558526906	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7006_c0_g1_i3.p2	2.10638263112012	0.0026144646097924	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7006_c0_g1_i3.p1	2.62958141249521	3.80390634332556e-09	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7137_c0_g1_i10.p1	2.8715117903332	0.00724024239675157	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7301_c1_g1_i7.p1	2.36491531709699	0.0110890807327563	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7307_c0_g1_i16.p1	2.88864519583386	0.0485026247281573	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN731_c0_g2_i3.p1	2.0150986600118	1.38776737367312e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7349_c0_g1_i1.p1	3.05085489122622	0.00412581039181236	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7771_c0_g1_i1.p1	2.5820056678546	0.0480984935197841	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7789_c2_g1_i1.p1	2.58228947118589	3.4841571348005e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7821_c0_g1_i2.p1	8.15338663914174	0.00017531682809275	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7821_c0_g1_i7.p1	5.14756974730204	1.39757366967316e-06	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7821_c0_g2_i1.p1	6.43845553295044	3.7833365513098e-05	MJT2vsTWT2	2	NA	NA	NA
TRINITY_DN7894_c0_g1_i14.p1	3.08711798135896	0.000137488386168815	MJT2vsTWT2	2	NA	NA	NA
